"","dfb.1_","dfb.educ","dfb.fums","dfb.gest","dfb.I(^3","dffit","cov.r","cook.d","hat"
"14",0.00406431325924223,-0.0201742167236324,-0.00884026891702035,-0.00177463492562883,0.00254648495620661,0.0229577851304052,1.0100043903275,0.000105498489595941,0.00583584304487937
"15",-0.00286223382548485,-0.0371674826084926,0.0306874879410484,0.00692522535112246,-0.00545655545681088,0.059269055307848,1.00853813066496,0.000702853341524794,0.00642371271824215
"16",0.00467855013953509,-0.0232231322850733,-0.0101762927060804,-0.00204283428695967,0.00293133348422212,0.0264273794794301,1.00987149124701,0.000139792232350631,0.00583584304487937
"17",-0.0021993340186151,-0.00899816186368674,0.00726708828529458,0.00353466599445837,-0.00360658141208897,0.0148333000511387,1.01107825797227,4.4043730457401e-05,0.00663715318398991
"18",0.000586149139896399,-0.0215888225911038,-0.0101240516229477,0.0025497158242314,-0.00251079431174889,0.0245640245840271,1.00975604905213,0.000120775541324474,0.00566371448263361
"19",0.0112142523130159,-0.0162861856629525,-0.00612539844818175,-0.0104696410755154,0.0122671471339797,0.0229385025642515,1.0140051495775,0.000105324716183435,0.00959981410669108
"20",-0.00210178253508251,0.0774120563974662,0.036302287996449,-0.00914263593347872,0.00900307323585329,-0.0880803780948709,1.00405747270303,0.00155112468106944,0.00566371448263361
"21",0.00167119961958147,-0.0615529899230854,-0.0288651984098894,0.00726962444447168,-0.00715865334099823,0.070035739619914,1.00632529077498,0.000981123706697895,0.00566371448263361
"22",-0.0679983932076158,0.0987524112754573,0.0371417764293864,0.0634833915560473,-0.0743826936534914,-0.139089194127324,1.00517559687294,0.00386569252313109,0.00959981410669108
"23",0.00179365693409559,-0.0660632912407462,-0.0309802986281773,0.00780230688202258,-0.00768320436015921,0.0751676152458688,1.00573240518192,0.00113004226310087,0.00566371448263361
"24",0.00474711485099421,0.011458559310302,-0.0142277766543255,-0.00656388792394633,0.0067260062074431,-0.0242444973639345,1.00947912463576,0.000117653652210364,0.00540127739077267
"25",0.00821155040768531,0.0476444505338379,0.0276605567062318,-0.017267089880425,0.0194868541849002,-0.0624707729123296,1.00495773549239,0.000780602400591594,0.00440468437953087
"26",0.00741847206685667,0.0274250821841311,0.0170061529616986,-0.0136348148485179,0.0162020148412963,-0.0396572035754255,1.00841264343574,0.000314737173123491,0.00521077777771409
"27",0.0118702951601093,0.028652452150892,-0.0355769585653861,-0.0164131876941636,0.0168185690544975,-0.0606240524511673,1.00689578552843,0.00073526925595123,0.00540127739077267
"28",0.0112359186173566,-0.0525501458069148,-0.0262526197950618,-0.00543205751093727,0.00790892794722347,0.0640018766839508,1.00409682881713,0.000819248094213504,0.00407980694743046
"29",0.000877356637189054,-0.00158382511103228,0.00201361614788496,-0.000896765361167445,0.00118484654243143,0.00348826868848664,1.01148301251103,2.43579425198663e-06,0.00689506911497547
"30",0.000612344651733559,0.00202273475456422,0.0013320927657141,-0.0011396602068696,0.00142333680812079,-0.00321852989804255,1.01074507990742,2.07365197854096e-06,0.00616963936614205
"31",-0.0248418994688894,0.0501340053100768,0.0229994738757566,0.0214258151985979,-0.0260953182773354,-0.0674796733130973,1.00581408613698,0.00091080725727968,0.00520176444655126
"32",0.0118702951601093,0.028652452150892,-0.0355769585653861,-0.0164131876941636,0.0168185690544975,-0.0606240524511673,1.00689578552843,0.00073526925595123,0.00540127739077267
"33",0.00286794322387522,0.0166401680900467,0.00966064899266863,-0.0060306557178607,0.0068059244161642,-0.0218183681484171,1.00847153186366,9.52848433057099e-05,0.00440468437953087
"34",0.00981093822585119,-0.0458855436594821,-0.0229231663068688,-0.0047431440627163,0.00690588870971858,0.0558849240430434,1.00517193369042,0.000624758687718899,0.00407980694743046
"35",-0.0468882910608673,0.0946263322565079,0.0434107716555152,0.0404405412116873,-0.0492540789904568,-0.12736572607739,0.995763295094126,0.00323827234628353,0.00520176444655126
"36",0.000273929995163654,0.0273723514194403,0.0147887357560073,-0.00441285927003766,0.00440073662759675,-0.0333760842820121,1.00720623631967,0.000222936835459519,0.00393669317138945
"37",0.0153030730357218,0.0271727137390767,-0.0331770618659736,-0.0210524367573396,0.0232925464524897,-0.0617312196899913,1.0076784111334,0.000762400453413909,0.00597978096816605
"38",-0.000593620961031808,-0.00344426364201115,-0.00199960853181417,0.00124825471197836,-0.0014087236312769,0.00451607289871985,1.00893988866701,4.08264398754003e-06,0.00440468437953087
"39",-0.0076320657178356,-0.0184222375975638,0.0228743836736431,0.0105529412227247,-0.0108135831984399,0.038978538119566,1.00869886244069,0.000304062579331693,0.00540127739077267
"40",8.83407589510481e-05,0.00882741700930609,0.00476927742006104,-0.00142312030059427,0.00141921082206825,-0.0107635843768185,1.00835353421435,2.31912302784969e-05,0.00393669317138945
"41",-0.045436442165662,0.0916963228056269,0.0420666006601108,0.0391883404222948,-0.0477289758453281,-0.12342197414042,0.99661052862844,0.00304135466864847,0.00520176444655126
"42",-0.00937316304831605,0.0617826156939653,-0.0782621415706715,0.00653599608892843,-0.0138673711993846,-0.12575398829725,0.997278469640554,0.00315758038271699,0.00553849060199109
"43",-0.0191151733951887,0.0894012481978938,0.044662425614706,0.009241320158176,-0.0134551107238971,-0.108883573483824,0.99557338393676,0.0023670873806398,0.00407980694743046
"44",0.010284258291729,-0.0677880427834373,0.0858694204109907,-0.00717131150133411,0.0152153148842723,0.137977595204251,0.994686532765092,0.0037992859515506,0.00553849060199109
"45",0.0271750405361067,-0.0548425706433961,-0.0251595750826344,-0.0234381190242802,0.0285461799278792,0.0738173367114359,1.00503844517576,0.00108975852716849,0.00520176444655126
"46",-0.000587525265124185,0.0027478428243356,0.00137274734096704,0.000284041842769606,-0.000413557195213457,-0.00334665289485972,1.00861929425835,2.24203144552023e-06,0.00407980694743046
"47",-0.0111400456090277,0.0521017498423114,0.0260286133989688,0.00538570725576686,-0.00784144323673573,-0.0634557662442658,1.00417368412712,0.000805339231318636,0.00407980694743046
"48",-0.0241984816719652,0.113175769910203,0.0565395283275302,0.0116988693667134,-0.0170332355095685,-0.13783904037143,0.987802623401752,0.00378750679064067,0.00407980694743046
"49",-0.0179346667172961,-0.104059196963999,-0.0604128137941989,0.0377126713967673,-0.0425608098134122,0.136441041719232,0.990035549088731,0.00371250267713368,0.00440468437953087
"50",-0.0211327113837888,-0.0781247595530073,-0.0484447631600231,0.0388409640648828,-0.0461540463307346,0.112969925598532,0.998758942860476,0.00254914201806047,0.00521077777771409
"51",0.000380186708694633,0.0379900134308622,0.0205252468590324,-0.00612459559532683,0.00610777061225938,-0.0463225782364732,1.00602183602434,0.000429333040870225,0.00393669317138945
"52",-0.0118764140428428,-0.0208838391923118,0.0242976527125793,0.0183016365363816,-0.0228769629252201,0.0546919260536724,1.01029959524436,0.000598567068468478,0.00749715442357149
"53",-0.0139608472112761,-0.0810025952888942,-0.0470270273921861,0.0293566003538584,-0.0331305271717243,0.106209530782773,0.997441772150177,0.00225294741620831,0.00440468437953087
"54",0.00960740585705636,-0.0449336272189283,-0.0224476148120673,-0.00464474538519971,0.00676262291236401,0.0547255659155588,1.00531371401359,0.000599122662070295,0.00407980694743046
"55",-0.00410381192311036,-0.0151712344867258,-0.00940760478188661,0.00754261999512479,-0.00896276498514781,0.0219379008781517,1.00936024394132,9.63331116661256e-05,0.00521077777771409
"56",0.0153030730357218,0.0271727137390767,-0.0331770618659736,-0.0210524367573396,0.0232925464524897,-0.0617312196899913,1.0076784111334,0.000762400453413909,0.00597978096816605
"57",0.00156499873949299,0.0057855874716313,0.00358761315117534,-0.00287639662977008,0.0034179724039344,-0.00836607229197954,1.00971760512157,1.40106867007141e-05,0.00521077777771409
"58",-0.0291985816937582,-0.107943184983997,-0.0669350160078264,0.0536656674913373,-0.0637699852049864,0.156087950174575,0.988866873553177,0.00485671400578979,0.00521077777771409
"59",-0.00117695081397794,0.00775779738983205,-0.00982706592752496,0.000820699040160478,-0.00174127066143176,-0.0157904282817314,1.00990733236926,4.99104764139928e-05,0.00553849060199109
"60",0.0354026018981498,-0.0345812180129276,0.043955378526968,-0.0378495898279565,0.046227932254336,0.0873489156445059,1.01080480818829,0.00152627085834286,0.00970268066981447
"61",-5.87048118184141e-05,-0.00586605617302294,-0.00316931320014838,0.00094570173986956,-0.00094310378617409,0.00715269149638272,1.008427952002,1.0241306096717e-05,0.00393669317138945
"62",-0.000494722617671184,-0.00287044298766599,-0.00166647007453577,0.00104029318229753,-0.00117402768465111,0.00376368685190139,1.00894629382901,2.83561417183991e-06,0.00440468437953087
"63",0.039663791207557,0.0957402376578356,-0.118878009123102,-0.0548435604145297,0.0561981149069699,-0.202571185142877,0.976256520555314,0.00815882658789267,0.00540127739077267
"64",-0.0266351371877501,0.0427407144282255,0.0234763701377307,0.0246305235909693,-0.0300083721792675,-0.0681208966639814,1.00294244134199,0.00092792187949958,0.00384360183970123
"65",0.0124360423666625,-0.0199557949209774,-0.0109612025494854,-0.0115000809919331,0.0140110180452753,0.0318058942590291,1.00720141937884,0.000202457555479248,0.00384360183970123
"66",-0.0024663171306306,0.0166723557376,-0.0377475585671185,0.00257890152232913,-0.00581186221617357,-0.0521362759348781,1.00661401649811,0.000543844983516724,0.00468025973103204
"67",-0.000555844525515378,0.00235752777565552,0.00143500702830093,0.000308257141542413,-0.000456570713137666,-0.00327722259443121,1.00727424743863,2.14996696405685e-06,0.00275510784469104
"68",0.00066102734856586,-0.00446855879590562,0.0101171776510643,-0.000691202446897689,0.0015577071672063,0.0139736710325306,1.00905128210669,3.90864472064691e-05,0.00468025973103204
"69",0.00790918017522298,0.00949484879255002,-0.0219482734971581,-0.00965218448871437,0.00993059743050531,-0.0321082515243416,1.00814040978349,0.000206332350214624,0.0045967385922649
"70",0.00681914210774198,0.00614370852867253,-0.014214575877594,-0.00852557305900388,0.00944701834137406,-0.022882680172435,1.00930682630367,0.000104808366011999,0.00519569317389427
"71",0.00212163825895849,0.00237695545305743,-0.00527687820280052,-0.00338679555097678,0.00463063815901314,-0.0114203885355962,1.01208429771509,2.61081726951076e-05,0.00755391140962409
"72",0.0106293791532657,0.0213627618526789,0.018045131598809,-0.0174316292904243,0.0217557985440465,-0.0432772590635156,1.00778209522111,0.000374794381063148,0.00493541928026296
"73",-0.0051120578074682,-0.0125750033467152,0.0288533445961283,0.00622015919190592,-0.00514072577807337,0.0396300694884878,1.00724957187642,0.000314289463763859,0.00433394355402407
"74",-0.00894697822040496,-0.0220084133047607,0.0504983033075782,0.0108863457561324,-0.00899715208742458,0.0693594207930621,1.00387700147233,0.000962054670953579,0.00433394355402407
"75",-0.0028532536611712,0.0121016299494271,0.00736615882563468,0.00158234142339092,-0.00234366265933035,-0.0168225950545502,1.0068268276534,5.66457455834084e-05,0.00275510784469104
"76",-0.00400212466595199,0.016974386952664,0.0103321644095576,0.00221947586598766,-0.00328734534374576,-0.0235962625858868,1.00637714322622,0.000111436882408745,0.00275510784469104
"77",-0.000273721765533998,0.00116094813464169,0.000706659217298266,0.000151799082563994,-0.000224835067999068,-0.00161384544313701,1.00728762096009,5.21368681580279e-07,0.00275510784469104
"78",-0.00121801204789254,0.00823378709207357,-0.0186419583038436,0.00127361282355522,-0.00287023842638604,-0.0257479508341604,1.0085989341987,0.000132694084512276,0.00468025973103204
"79",-0.00642206141485876,-0.0157974433831102,0.0362472331102596,0.00781412218818446,-0.00645807577048626,0.0497855755383645,1.00630304087856,0.000495913073122082,0.00433394355402407
"80",0.00313484110679131,0.0102077240432546,0.00743463414414902,-0.00534896934120328,0.00604633026247728,-0.0159033133573491,1.00730898598913,5.06250138267435e-05,0.00313367734924273
"81",0.000910003503384419,0.0125835369701899,0.0126036945431994,-0.00645313688955786,0.0114398934641098,-0.0334369424110456,1.01206460169773,0.000223779730433162,0.00807246430689502
"82",0.00254736600445168,0.0331489234544869,0.0221629721556535,-0.00791479802750329,0.00798120829842971,-0.0463284310415167,1.00350410376565,0.00042933798425189,0.00264100885485477
"83",-0.000363435933700749,-0.00118342639777912,-0.000861929874547301,0.00062012956977163,-0.000700977692185419,0.00184374114733997,1.00766951809565,6.80488673588463e-07,0.00313367734924273
"84",0.0177938031433521,-0.075469638036111,-0.0459377243074157,-0.00986798761587589,0.0146158305383308,0.104911087589083,0.989392711422631,0.00219536572577591,0.00275510784469104
"85",-0.0104035803975907,-0.0116555435654304,0.0258754886226842,0.0166073550267171,-0.0227066118250971,0.0560005598504454,1.01028436494311,0.000627544957834263,0.00755391140962409
"86",0.00603401621211249,0.0196480683605719,0.0143103594181325,-0.0102958225388173,0.0116381193128213,-0.0306110732109066,1.00632127356138,0.00018752614392218,0.00313367734924273
"87",-0.024587354276478,-0.0201630781996774,0.0463644137881854,0.0320200513372414,-0.0375472960075662,0.0827123985641519,1.00532958326858,0.00136809090347458,0.00594552442139546
"88",0.00323264945070453,0.0420665302941647,0.0281251770023422,-0.010044009165284,0.0101282848938037,-0.0587915426745265,1.00127025857117,0.000691099012734733,0.00264100885485477
"89",-0.031710346714171,-0.0276007361289124,0.0626056915209274,0.0442445677836071,-0.0552686502816081,0.123320755861474,1.00118012441613,0.0030382061113128,0.00674173466353056
"90",0.0229207693054695,-0.0284025239518216,0.0631187489339777,-0.0257451334749657,0.034088461145713,0.0956125041345302,1.00371525231626,0.00182750455376518,0.00600337473990582
"91",0.000592796803235271,-0.00251425509255703,-0.00153040560794981,-0.00032874992860882,0.000486923315378363,0.00349509078220755,1.00727182206795,2.44532517004215e-06,0.00275510784469104
"92",-0.00864027779912013,0.0366463893512645,0.0223063443086231,0.00479167683448827,-0.00709712449320993,-0.0509425069882343,1.00303675244965,0.000519056168327416,0.00275510784469104
"93",-0.00272018330111696,-0.00546698233448026,-0.00461796168278166,0.00446095921721877,-0.00556756505235755,0.0110751602445679,1.00938645609696,2.45534080398105e-05,0.00493541928026296
"94",0.0615487076626816,-0.0762687595819846,0.169491580949884,-0.0691329192693919,0.0915370990286746,0.256746446310107,0.962289869915326,0.0130670346496343,0.00600337473990582
"95",0.00128497585699384,-0.0086864638516909,0.0196668550109773,-0.00134363344948672,0.00302803825964094,0.0271635204645213,1.00852651448864,0.000147683539760699,0.00468025973103204
"96",0.0139747000235881,-0.0224248389906174,-0.0123173846639092,-0.0129229362019584,0.015744540621113,0.0357410997926002,1.00688871511873,0.000255639300351844,0.00384360183970123
"97",-0.00256996924755868,-0.0063217931224859,0.0145053540265002,0.00312704168070321,-0.00258438140908339,0.0199231041001207,1.00847448732149,7.94510658194706e-05,0.00433394355402407
"98",0.00681056320303574,0.00817597606481446,-0.0188995699349695,-0.00831145719927881,0.00855119746244164,-0.0276482861056238,1.00840271445535,0.000153000566410929,0.0045967385922649
"99",-0.0061051481517889,-0.00732913617759588,0.0169420165437498,0.00745058463538398,-0.0076654934147204,0.0247845703484026,1.00855053286276,0.000122951018136118,0.0045967385922649
"100",-0.0022635952832687,-0.0294562095301142,-0.0196940679694573,0.00703310770881484,-0.00709212002811525,0.0411675502474159,1.00427542291502,0.000339063399905027,0.00264100885485477
"101",-0.00973002691746849,0.0412683901034001,0.0251197167034754,0.00539602379267585,-0.00799224445799543,-0.0573675957837077,1.001899378431,0.000658094831643621,0.00275510784469104
"102",0.0129378210126115,-0.0548737479521132,-0.0334011818624698,-0.00717498426279733,0.0106271266424701,0.0762805378103305,0.997781167973365,0.00116258552941903,0.00275510784469104
"103",0.00675896440566188,0.0220086572559309,0.0160296569547203,-0.0115327993198272,0.0130363644078883,-0.0342887965458733,1.00597694365264,0.000235276998626992,0.00313367734924273
"104",-0.0485149872202459,0.0778507427858574,0.042761401571967,0.0448636524310233,-0.0546592188549767,-0.124079872680543,0.99044579977237,0.00307089044179134,0.00384360183970123
"105",-0.0107375575490006,-0.0349638213309474,-0.0254653455339789,0.0183214600588792,-0.0207100828852106,0.0544725351547757,1.00339694740092,0.000593481398354666,0.00313367734924273
"106",0.00525914901322992,0.0171249323332852,0.0124726732523125,-0.00897366911887264,0.0101435928489902,-0.0266801065512359,1.00664629523032,0.000142464900725615,0.00313367734924273
"107",0.00746683963375335,-0.0316694345718662,-0.0192769144279997,-0.00414091807366863,0.00613326234221062,0.0440239931013856,1.00411201193374,0.00038772665262256,0.00275510784469104
"108",0.00925944188362851,0.0301507554363344,0.021959825215591,-0.0157993560327138,0.0178591647127969,-0.046973929705877,1.00449147298041,0.000441428550197514,0.00313367734924273
"109",0.0112075500014636,0.0248567490837495,0.0223704783046492,-0.0202470259393536,0.0269270885662994,-0.0559899040218638,1.00815342243997,0.000627243242417392,0.0059548323594752
"110",0.00513417725020871,0.0167179971086083,0.0121762884261733,-0.00876043019985116,0.00990255334269022,-0.0260461142561113,1.00669454913371,0.000135775936394074,0.00313367734924273
"111",0.000318048897840049,0.000782359297446697,-0.00179512337172538,-0.000386989906977425,0.000319832488088378,-0.00246560199372637,1.00888282053228,1.21693344357031e-06,0.00433394355402407
"112",-0.00109608687681405,0.00135822813611055,-0.00301838177704385,0.00123114990459776,-0.00163013354458769,-0.00457225539180219,1.01056784571432,4.1848609686509e-06,0.00600337473990582
"113",0.00855394016365563,0.0171915766653323,0.0145217301702977,-0.0140280172299158,0.0175078709936834,-0.0348271596241451,1.00838670918691,0.000242751423151043,0.00493541928026296
"114",0.0295925415350853,-0.0474863845468837,-0.0260830441193799,-0.0273653477832237,0.0333403201138265,0.075684628531339,1.00167007018131,0.00114513267854693,0.00384360183970123
"115",-0.0581998778543846,0.0248096106466119,-0.0524183536089711,0.0649825632640016,-0.0765526544282583,-0.11216418152806,1.01414457425349,0.00251635420655159,0.0135681192824202
"116",0.00930417423109207,-0.0149301672823547,-0.00820075513541989,-0.00860392350442999,0.0104825111723386,0.023795961209894,1.00772561696817,0.0001133366745627,0.00384360183970123
"117",0.00149787869233821,-0.0101256915018256,0.0229253825322182,-0.00156625504155966,0.00352974257377249,0.0316641423971074,1.00827057046868,0.000200665816832904,0.00468025973103204
"118",0.00133841710669044,-0.00567668720225242,-0.00345535103205006,-0.000742251857418803,0.00109937585930296,0.00789121882373902,1.00718954502681,1.24652437325473e-05,0.00275510784469104
"119",0.0756251643712342,-0.113990135654317,-0.124022013355962,-0.0189865099679919,-0.0394522811296618,0.350491222383763,0.965739471441105,0.0243449733144767,0.01084330919642
"120",-0.000945527403439466,-0.0123041665257224,-0.00822641798556488,0.0029378025829878,-0.00296245264541349,0.0171961159219214,1.00666972843614,5.91886489954805e-05,0.00264100885485477
"121",0.00176046915603485,0.00573247023351002,0.00417515390774442,-0.00300388288304759,0.00339550796090793,-0.00893100852343587,1.00755916201454,1.59666019918036e-05,0.00313367734924273
"122",-0.0172484900809654,-0.0561648328930846,-0.0409067665385495,0.0294310433869382,-0.0332680553833003,0.0875030450839944,0.996681048403534,0.00152937840588931,0.00313367734924273
"123",-0.0290197518054189,-0.023797905151091,0.0547225929885467,0.0377923517981952,-0.0443160007722574,0.0976230809778045,1.00329642827352,0.00190503476521803,0.00594552442139546
"124",-0.0078481240008579,-0.019305373548799,0.0442961787128248,0.00954930137367347,-0.00789213559005277,0.0608408025147725,1.00502991523351,0.000740420443957326,0.00433394355402407
"125",0.0160203145150699,0.0139441071905717,-0.0316288837091299,-0.0223527007719516,0.0279221532427793,-0.0623026078189803,1.00873131217544,0.000776622528394979,0.00674173466353056
"126",0.0298455731804143,0.0661932290027137,0.0595723193057443,-0.0539175907562146,0.0717065185732872,-0.14910045260835,0.993795004480099,0.00443535621417731,0.0059548323594752
"127",0.00918175012377414,-0.0389429596807776,-0.0237042470599166,-0.00509196352143077,0.00754188988004605,0.0541349920360461,1.00248828999341,0.000586087387979172,0.00275510784469104
"128",0.00195847716531222,0.0254857015155436,0.0170394339904218,-0.00608508992340913,0.00613614776076913,-0.0356184286596405,1.00500390269487,0.000253853619020445,0.00264100885485477
"129",0.0108975793430378,-0.0462203814363388,-0.0281339515473782,-0.00604351847290716,0.00895127206211458,0.0642514077376173,1.00053311506789,0.000825281192649553,0.00275510784469104
"130",0.0128575203532144,0.0285161482409009,0.0256638498222717,-0.0232277837773018,0.0308912821489786,-0.0642327119166638,1.00740220803727,0.000825399717336356,0.0059548323594752
"131",0.00410441821784921,0.053410874248508,0.0357098691426291,-0.0127526398475571,0.0128596427381376,-0.0746462251748981,0.997675581224523,0.00111330424936624,0.00264100885485477
"132",0.0232897331636518,0.0468073455668122,0.0395381793968803,-0.0381939517753453,0.0476685171868533,-0.0948235829308885,1.00128835775032,0.00179698646071113,0.00493541928026296
"133",-0.0380883238169841,0.0611193462168538,0.0335712777279959,0.0352217205303588,-0.0429120596874636,-0.0974130807944283,0.997285282398135,0.00189536973060695,0.00384360183970123
"134",-0.000555844525515379,0.00235752777565552,0.00143500702830093,0.000308257141542414,-0.000456570713137667,-0.00327722259443121,1.00727424743863,2.14996696405685e-06,0.00275510784469104
"135",-0.00440527726132691,0.0186842957451319,0.0113729712922091,0.00244305397272618,-0.00361849490000521,-0.0259732236494889,1.00618369269963,0.000135013602334545,0.00275510784469104
"136",-0.0028532536611712,0.012101629949427,0.00736615882563468,0.00158234142339092,-0.00234366265933035,-0.0168225950545502,1.0068268276534,5.66457455834084e-05,0.00275510784469104
"137",0.00316519235990446,-0.0213967670040744,0.0484440068545135,-0.00330967955987665,0.00745875769785761,0.0669100255654248,1.00491915052455,0.000895428958099044,0.00468025973103204
"138",-0.00123798354886962,-0.00403114352736168,-0.00293601954573742,0.00211236736479935,-0.00238776293310788,0.00628039496683383,1.00761742765087,7.89569617443926e-06,0.00313367734924273
"139",0.000288843302287203,0.00375872352113015,0.00251303740991715,-0.000897451090736529,0.000904981285426518,-0.00525313480215701,1.00712934633452,5.5240097731957e-06,0.00264100885485477
"140",0.0178887658967224,0.0161168900531251,-0.0372893270411202,-0.0223652738391786,0.0247825161671021,-0.0600285053789263,1.00662798305493,0.000720885661170523,0.00519569317389427
"141",-0.00420369805726494,0.0178293290219643,0.0108525603475838,0.00233126330755603,-0.00345291773457936,-0.0247847259818959,1.00628273287215,0.000122942660577086,0.00275510784469104
"142",-0.00114024732994059,0.00483618103274384,0.00294374210297173,0.000632351973338149,-0.000936599197593235,-0.00672282291429669,1.00721761045611,9.04728695590845e-06,0.00275510784469104
"143",0.00173282631226899,-0.011713942359973,0.0265213106200514,-0.00181192773595163,0.00408339529673207,0.0366307761648502,1.00794278437494,0.000268535642358898,0.00468025973103204
"144",-0.011738431753745,-0.0382228852949578,-0.027839033157404,0.0200292485091394,-0.0226405207565173,0.0595500544187839,1.00256489493967,0.000709159956405803,0.00313367734924273
"145",0.0108425747334067,-0.0173987987026542,-0.00955671059222222,-0.0100265409138138,0.012215744025949,0.0277305090557447,1.00748695900414,0.000153907247857069,0.00384360183970123
"146",-0.064781304570063,0.0601624523007562,0.0295343837024602,0.0654893446442111,-0.0766930491943474,-0.119523737590609,1.00087628085404,0.00285403182301881,0.00637610501835334
"147",-0.00818635340170202,-0.0266565460890812,-0.0194148731763499,0.0139683485925635,-0.0157894434281893,0.0415300613224768,1.00518544666863,0.000345089514674779,0.00313367734924273
"148",0.00106082079203737,0.00345426308242689,0.00251585780989602,-0.00181007512017944,0.00204605995629733,-0.00538163335781601,1.00763257492143,5.79757043510048e-06,0.00313367734924273
"149",-0.0011310293080754,-0.0147181064254829,-0.00984034921495354,0.00351416660227086,-0.00354365273133272,0.0205698015964489,1.00645139938603,8.46874515839105e-05,0.00264100885485477
"150",-0.0308834131698036,-0.0370750610997247,0.085702637158276,0.0376894184924458,-0.038776552901153,0.125374865158923,0.993810134715725,0.00313697783194316,0.0045967385922649
"151",-0.00938568331883623,0.0060665416452173,-0.0131716590572966,0.0105301130514801,-0.0128637123523575,-0.0233727316017387,1.01312532361752,0.000109349348936233,0.00877296285478071
"152",0.0250589488275541,0.0616417844319613,-0.141437071521737,-0.030490784095106,0.0251994772087743,-0.194263821096397,0.97036116753316,0.00749589115096308,0.00433394355402407
"153",-0.00480845422365019,0.0203943078862074,0.0124138410822765,0.0026666455927503,-0.00394966447127687,-0.0283503283790087,1.00597172733005,0.000160850976616816,0.00275510784469104
"154",-0.0172484900809654,-0.0561648328930846,-0.0409067665385494,0.0294310433869382,-0.0332680553833003,0.0875030450839944,0.996681048403534,0.00152937840588931,0.00313367734924273
"155",-0.00300262805002611,0.0202978288460946,-0.0459559221991245,0.00313969438602589,-0.00707567583115619,-0.0634735260124225,1.00535061050017,0.000805881669100258,0.00468025973103204
"156",0.0071879976721903,0.0160151539985642,0.0126081609068713,-0.0115007872874072,0.0136686082940055,-0.0286036246279994,1.00757549041546,0.000163750634432423,0.00396022175166193
"157",-0.00742985266912885,0.0315125601358741,0.0191814262982155,0.00412040605013309,-0.0061028812481452,-0.0438059204019107,1.00414337807516,0.000383897359390576,0.00275510784469104
"158",0.00966124028262437,0.0237654059212593,-0.0545297227846927,-0.0117554329024578,0.00971541966847316,-0.0748965755406841,1.00304768171036,0.00112160767887194,0.00433394355402407
"159",0.00681056320303573,0.00817597606481451,-0.0188995699349695,-0.00831145719927881,0.00855119746244164,-0.0276482861056238,1.00840271445535,0.000153000566410929,0.0045967385922649
"160",0.00611723518815062,-0.00758023941669842,0.0168455180044429,-0.00687101878291287,0.00909773713313794,0.0255176502552801,1.01009253366079,0.000130334854435298,0.00600337473990582
"161",0.00222460509040313,-0.00035370996942274,0.000500203010295867,-0.00195117906471907,0.0015204614363259,0.00306876144931646,1.03604563630985,1.88515719683776e-06,0.0304333028478909
